userId,courseId,timeSpent,score,discussions
186,194,39,1,7
122,47,5,2,37
187,213,80,4,34
115,244,174,0,29
181,267,92,4,34
38,103,182,4,9
147,193,211,4,45
30,192,21,5,24
140,162,51,4,43
141,126,1,1,18
62,130,41,3,32
27,36,9,1,16
57,211,132,5,8
99,134,141,5,15
60,177,228,0,23
30,30,157,3,40
127,14,66,0,43
117,216,132,4,47
22,210,11,3,48
132,240,130,5,43
116,154,57,0,25
171,267,156,3,17
169,103,103,5,34
188,275,113,0,29
44,281,142,2,44
51,227,212,3,8
149,124,22,2,11
190,150,160,2,35
88,219,159,5,30
6,84,38,0,13
181,156,176,1,35
173,190,226,1,13
39,225,211,5,30
90,249,123,0,40
3,143,53,0,48
182,18,45,0,48
111,134,67,1,49
18,112,199,1,43
130,102,215,4,44
67,21,88,0,13
174,143,60,0,50
166,37,19,5,36
81,163,33,5,42
189,105,116,1,31
34,34,100,1,37
88,286,2,4,45
116,129,148,3,37
189,191,173,4,10
188,162,46,5,7
165,11,225,3,38
128,124,232,2,0
90,18,138,3,36
46,50,82,1,3
59,262,129,3,44
43,203,235,0,21
3,250,229,3,22
139,108,67,2,47
144,120,72,2,36
119,47,226,2,2
9,203,18,2,10
188,80,72,1,43
48,283,21,2,13
103,20,180,0,48
63,194,74,1,44
192,125,136,2,24
112,229,44,2,50
7,212,132,4,23
58,256,64,2,41
174,68,150,0,46
138,287,190,2,7
95,63,165,3,20
50,225,164,2,44
118,47,8,2,13
103,179,100,1,44
102,53,126,0,4
108,285,220,5,50
63,144,35,2,27
27,284,222,5,11
162,255,41,2,15
60,57,108,2,47
76,122,150,2,20
158,268,16,0,47
5,155,24,4,12
75,197,55,5,24
87,24,89,3,8
189,78,15,2,2
92,258,231,5,28
158,235,230,3,24
105,213,82,2,39
100,99,45,1,18
172,206,51,4,36
166,80,71,3,20
111,40,182,1,14
90,148,16,3,49
113,276,86,1,44
56,143,126,2,48
79,255,209,3,10
80,43,178,5,36
25,175,78,0,49
41,77,190,5,3
55,97,109,5,31
117,208,71,0,33
5,143,130,2,41
16,62,101,0,15
67,126,224,0,30
192,138,42,1,24
24,146,128,1,4
55,203,162,3,41
98,72,184,2,28
127,89,179,0,47
192,298,160,4,43
176,168,2,2,5
144,166,221,5,48
84,197,60,5,1
57,269,60,2,40
168,173,163,3,43
167,50,153,3,47
121,140,28,4,15
174,113,210,2,29
104,160,162,5,49
57,62,73,0,20
28,123,127,2,10
7,256,51,1,11
75,202,228,2,5
194,138,45,0,50
5,243,110,2,35
50,183,7,1,8
133,106,123,2,26
189,205,83,3,7
101,206,49,1,19
5,193,49,2,13
137,73,119,0,34
71,86,99,4,6
172,9,197,0,16
153,213,39,2,42
158,285,104,0,9
126,281,212,0,46
140,280,199,5,25
145,140,128,1,10
41,220,228,2,41
116,240,132,3,35
5,75,170,1,21
3,159,8,4,30
162,94,104,5,34
180,120,83,5,11
104,242,81,4,35
89,61,160,3,33
125,14,33,4,17
79,220,48,5,42
94,294,75,1,42
163,21,172,3,4
161,248,88,5,45
73,102,157,5,22
89,180,13,0,18
186,38,47,5,47
107,137,74,5,4
28,152,32,0,9
162,204,174,2,10
138,281,182,1,28
150,279,125,5,15
64,80,190,2,25
137,299,75,4,44
44,72,33,0,50
138,246,108,2,2
119,193,119,2,6
103,235,112,2,44
135,298,160,4,22
196,143,183,5,7
97,236,63,1,37
14,299,41,1,30
145,142,46,3,39
187,295,87,1,45
77,254,217,4,31
164,267,175,2,45
153,23,110,4,5
85,206,235,4,35
96,130,71,0,29
180,234,134,0,20
92,216,108,3,7
57,267,108,3,43
167,298,180,2,18
69,299,86,3,19
123,231,93,4,9
67,253,35,3,36
44,217,112,5,50
86,40,45,5,19
89,170,221,0,33
69,205,154,4,14
61,198,184,3,41
161,290,57,1,50
132,287,45,0,38
90,194,225,0,16
163,79,31,4,7
2,26,1,5,13
77,134,0,3,32
52,186,59,4,37
90,215,221,2,10
54,73,47,1,18
18,246,204,2,4
2,190,230,1,34
67,197,111,3,48
128,3,30,4,32
66,250,72,2,32
100,246,48,4,28
89,36,200,2,6
5,229,147,3,22
198,62,110,5,17
77,79,14,5,21
134,35,87,3,10
70,13,115,3,46
26,167,185,4,7
115,2,129,3,38
199,260,14,4,31
32,246,60,1,22
145,50,48,0,48
187,58,113,5,34
34,283,208,3,10
64,174,121,0,0
57,17,137,4,15
6,44,103,3,45
129,145,172,3,48
199,206,188,2,2
86,72,189,4,47
198,194,101,0,11
194,105,91,2,44
137,117,23,1,46
76,144,21,5,19
77,15,97,0,24
148,170,55,4,0
112,1,212,4,40
6,126,209,1,16
178,99,180,2,26
56,212,39,2,5
165,219,160,3,17
48,102,195,4,12
172,164,205,0,26
24,157,155,5,44
196,108,204,3,50
7,220,238,5,34
17,223,139,5,1
131,226,163,4,1
152,114,45,5,15
134,253,0,5,34
113,234,227,4,41
23,201,205,3,9
151,77,35,2,50
113,37,207,3,42
155,246,178,2,11
130,128,87,1,17
58,69,149,3,41
92,152,114,3,22
89,141,206,5,34
115,300,18,5,3
85,152,7,4,4
152,202,57,3,2
157,56,7,0,20
185,130,220,3,45
113,188,185,2,5
169,271,223,3,48
103,242,225,0,16
113,177,42,0,49
79,56,30,3,31
93,119,14,1,17
54,35,209,5,42
32,195,197,4,32
63,236,26,3,15
14,151,52,1,40
174,96,196,3,8
85,50,35,2,14
46,255,95,1,50
64,297,124,5,43
70,192,53,4,30
117,102,182,5,24
50,3,66,0,28
75,78,72,1,5
67,206,130,5,13
4,114,211,4,15
74,126,119,0,12
78,285,235,5,23
186,148,122,2,33
184,63,158,0,7
43,37,209,2,24
165,12,84,2,23
47,293,91,5,46
82,236,94,2,30
76,103,240,1,9
12,228,40,1,33
67,15,36,5,10
71,204,215,0,39
105,235,50,5,41
148,170,134,1,27
199,155,79,1,39
175,205,172,5,46
182,281,213,5,46
114,57,132,4,45
9,50,175,5,50
36,14,219,0,12
81,193,74,0,9
10,19,147,3,2
189,30,58,4,25
119,94,236,0,46
27,172,16,1,7
174,221,37,3,17
64,22,191,4,40
33,271,42,4,16
127,37,185,4,13
40,93,60,5,38
42,97,178,1,49
43,74,136,0,36
37,166,76,4,25
163,146,191,2,8
180,257,116,1,39
76,178,62,3,19
98,48,230,1,16
103,264,143,0,33
155,272,212,4,36
129,240,93,0,9
82,196,142,3,39
4,230,91,4,44
76,192,25,5,6
122,6,45,1,5
177,54,118,4,3
157,171,203,4,48
194,233,2,0,35
169,227,27,1,49
173,150,151,5,27
171,92,210,2,33
40,54,11,3,49
52,151,90,3,39
20,94,183,0,4
147,46,42,4,8
152,94,29,2,13
163,73,91,5,29
25,13,29,5,31
36,200,3,2,17
78,191,74,3,11
30,137,110,3,11
144,145,233,3,26
54,16,189,5,13
101,149,54,4,39
100,285,31,5,24
184,198,10,4,41
33,178,141,3,35
86,184,198,5,25
169,255,105,5,7
64,226,41,5,3
81,35,81,0,5
28,223,164,4,23
7,204,6,1,28
60,223,36,3,29
45,38,134,1,21
44,31,204,3,3
75,7,85,5,33
185,183,170,5,1
113,80,46,0,46
24,198,12,0,29
188,180,29,3,31
83,276,50,3,3
50,120,23,0,27
133,300,182,0,39
194,105,91,2,20
39,195,138,4,49
51,88,173,1,21
46,12,174,2,30
191,275,141,4,41
137,132,9,4,37
108,169,23,1,46
36,208,79,3,8
9,3,60,4,32
92,273,83,2,25
41,55,93,0,12
184,50,14,2,29
109,52,43,4,12
48,177,85,2,50
118,17,112,3,41
103,285,108,3,0
38,186,31,0,1
139,244,128,0,34
42,185,148,2,6
187,300,156,1,1
182,220,141,2,5
160,244,120,0,10
73,73,146,0,41
88,5,15,2,41
173,117,221,0,44
196,134,189,1,46
75,205,227,3,32
162,119,90,2,40
173,248,81,1,6
188,108,199,5,30
126,59,214,1,40
74,64,68,0,8
71,8,99,5,16
68,157,34,5,45
145,141,94,0,8
78,7,7,2,8
84,135,74,2,31
163,233,158,0,33
48,202,157,5,3
62,48,25,3,27
51,174,203,4,17
187,164,63,1,0
43,57,76,5,18
173,79,237,2,50
72,283,8,3,19
105,109,231,1,38
38,109,167,5,35
144,217,57,0,19
137,108,122,4,43
99,33,42,3,11
15,87,132,3,41
103,261,153,4,33
53,245,38,3,35
187,260,2,4,36
131,208,92,0,45
91,147,231,2,43
8,284,134,2,46
150,170,158,3,33
92,63,108,0,22
35,251,151,5,38
142,216,9,3,1
151,84,205,1,6
38,84,139,2,50
167,263,179,2,9
6,292,12,3,6
196,127,133,0,22
87,141,150,3,50
20,212,176,1,30
52,114,9,2,5
32,247,36,4,24
200,251,137,0,15
78,246,234,3,15
157,72,64,4,9
188,79,231,3,39
100,7,98,1,33
152,252,22,2,21
125,209,153,3,25
59,68,194,1,26
114,289,141,5,16
196,244,169,4,46
125,146,187,4,27
108,194,142,4,37
64,282,211,1,2
56,234,220,0,43
112,50,9,5,6
196,248,18,1,10
113,68,99,1,40
50,180,117,5,17
73,195,22,5,13
112,63,199,1,36
123,267,161,0,30
71,259,31,1,9
12,208,26,3,33
191,204,58,5,40
24,245,53,4,50
59,196,117,2,47
27,38,119,1,48
55,234,135,1,40
85,178,38,3,30
3,109,77,2,50
75,136,173,2,46
63,118,90,0,35
113,141,119,0,39
71,31,219,1,24
33,51,104,0,13
110,193,176,3,4
194,131,204,2,8
165,182,214,5,46
196,246,185,2,19
46,207,49,5,10
78,134,181,4,35
102,62,29,5,15
71,188,100,3,30
52,269,197,1,14
73,255,221,0,38
164,188,134,2,19
154,52,94,4,34
47,71,60,1,4
13,115,183,2,29
117,294,34,1,4
154,243,195,0,40
107,79,154,1,19
107,239,208,0,24
89,225,185,5,33
38,205,45,2,25
23,229,62,3,32
192,22,201,1,35
115,252,82,4,10
155,140,58,5,13
18,254,106,0,23
170,59,206,4,46
24,290,71,5,22
60,106,87,5,25
104,297,53,5,12
82,251,34,4,6
158,57,2,1,28
120,258,209,4,3
25,104,205,2,42
142,221,201,0,42
72,71,161,1,31
133,100,101,1,44
22,257,11,5,43
62,92,203,5,44
52,12,207,4,27
9,231,74,2,45
50,100,5,3,25
124,11,107,3,23
123,16,160,2,34
4,60,182,3,14
119,73,140,5,30
125,256,200,1,4
155,49,146,0,41
171,131,204,1,20
183,61,22,0,39
167,134,213,1,14
3,18,93,0,11
113,243,228,4,8
144,73,140,1,5
47,222,134,0,35
68,226,226,2,46
107,201,198,0,26
196,5,5,2,2
91,271,44,4,28
170,55,138,1,44
200,15,57,3,28
13,266,146,0,33
66,215,151,4,32
37,52,127,3,1
129,8,57,5,26
19,247,128,4,46
160,23,145,4,26
79,131,73,5,9
104,176,45,0,1
122,222,42,0,9
3,116,107,0,47
190,165,195,2,49
66,143,151,1,25
134,247,125,1,9
33,100,156,1,32
70,82,115,0,41
68,153,131,1,45
51,179,115,0,31
25,129,83,1,45
108,9,49,4,32
151,176,135,4,9
47,180,190,1,6
110,180,149,0,20
19,257,226,1,3
72,21,211,4,13
70,76,194,3,48
110,55,119,3,15
159,280,65,0,33
126,160,108,4,5
154,235,229,4,45
96,242,185,2,29
37,144,60,0,26
89,255,139,0,9
43,92,214,3,31
60,206,115,1,49
121,52,182,3,36
81,275,73,2,26
157,114,38,0,50
87,253,93,3,15
41,216,4,4,46
109,64,210,0,28
11,113,189,3,22
35,156,134,5,6
41,205,1,0,38
186,77,55,5,31
85,17,56,2,28
34,78,145,1,10
100,104,221,5,0
37,255,147,0,24
132,216,69,0,14
89,171,212,3,24
165,159,154,5,48
177,103,21,1,42
21,296,225,1,34
188,172,16,1,32
130,47,52,4,29
82,168,39,3,9
51,9,46,5,2
131,105,107,3,20
14,117,102,1,4
165,209,81,5,16
126,260,31,2,33
136,272,116,4,4
70,295,99,3,35
165,215,22,5,39
50,145,152,0,46
128,130,92,0,41
185,183,164,1,24
23,115,92,1,50
13,26,189,3,11
184,1,78,5,14
199,131,85,3,18
97,84,215,0,13
133,70,186,3,46
156,35,225,2,6
98,29,124,5,25
191,84,44,2,47
44,108,116,0,20
166,240,179,2,11
80,87,11,3,21
167,53,113,4,27
180,114,7,2,33
89,35,213,3,24
54,64,46,4,10
23,4,226,1,20
161,233,184,2,48
105,119,227,1,49
152,34,99,4,6
16,2,70,5,7
28,182,58,5,2
42,40,237,3,15
147,237,1,4,38
91,66,199,5,22
54,2,46,5,39
60,98,182,1,4
55,152,214,1,42
17,155,80,2,5
136,295,230,2,19
169,260,108,4,33
168,225,67,0,10
175,209,22,4,2
174,227,95,2,0
113,29,225,5,17
1,137,120,4,30
193,54,165,4,17
154,270,61,5,49
5,151,180,0,47
76,192,138,1,20
94,169,184,3,42
179,186,54,2,10
84,73,103,4,12
63,244,7,1,26
154,247,175,3,46
19,129,150,0,37
140,32,124,3,38
113,76,97,1,7
104,223,163,4,44
156,186,12,4,2
89,279,171,0,40
68,34,95,0,47
144,47,6,4,45
73,185,22,3,35
84,7,71,0,13
9,214,90,4,46
93,49,189,1,16
76,91,9,1,49
105,53,97,4,24
137,207,96,2,2
56,281,175,3,5
96,238,234,5,7
170,86,47,1,14
157,182,162,4,9
109,122,204,2,14
35,178,164,2,16
172,192,152,5,41
154,75,81,4,6
120,63,220,0,4
108,173,75,3,50
41,297,15,0,47
54,259,202,3,41
42,165,26,5,11
114,186,219,1,0
139,136,12,0,5
69,195,179,5,13
67,204,163,5,16
86,197,156,3,0
185,185,56,2,47
196,3,54,3,13
94,250,44,1,12
152,76,232,4,23
14,8,222,3,49
1,45,136,3,32
84,126,110,0,36
55,20,181,0,17
182,171,188,3,8
72,130,197,1,31
161,69,187,5,1
66,244,151,0,8
29,264,15,1,22
133,90,174,3,48
106,28,214,0,38
75,203,50,4,23
144,51,124,4,50
56,170,168,5,7
123,66,132,0,35
29,269,30,2,2
154,164,236,3,24
123,270,199,3,45
94,58,18,3,28
90,155,22,2,31
163,183,12,3,20
126,260,7,1,5
81,63,35,5,21
159,142,235,0,36
106,43,36,1,33
155,290,226,3,36
135,107,108,0,43
187,160,73,4,49
45,98,10,5,5
148,62,238,5,43
61,169,150,3,2
171,255,98,1,1
67,228,236,3,3
192,91,160,0,16
156,63,111,2,6
93,256,142,5,7
11,252,51,0,16
51,74,171,1,44
59,142,8,4,50
175,89,237,3,25
122,284,48,1,0
88,125,143,2,48
46,260,141,2,4
38,62,126,1,11
59,209,131,1,11
169,83,184,4,9
127,247,1,0,0
45,252,127,1,28
74,210,143,1,0
155,117,8,5,19
58,285,124,1,12
171,178,162,3,47
83,138,116,0,17
79,138,232,4,41
135,212,149,3,24
2,99,143,5,8
132,237,44,3,15
108,283,4,2,47
134,80,26,4,35
190,213,63,1,33
168,14,47,5,41
119,181,228,4,44
31,11,168,4,34
7,123,100,1,28
184,33,197,1,46
184,233,121,0,34
58,271,169,0,5
12,112,70,2,12
96,14,193,2,40
159,206,204,1,23
8,48,196,2,12
189,160,56,5,38
17,259,222,1,43
140,178,222,1,24
54,251,59,2,21
190,160,161,2,11
122,247,69,4,17
102,167,48,0,14
155,157,147,1,39
12,166,71,3,48
80,193,53,3,4
145,47,107,0,40
34,198,101,1,6
117,116,208,2,26
22,285,233,3,1
34,17,55,5,47
10,126,219,1,15
63,201,26,5,35
107,222,211,1,37
159,162,39,4,44
44,132,150,3,9
94,82,36,1,41
33,214,230,0,19
74,88,218,2,44
111,200,127,1,17
33,90,177,2,19
43,190,0,2,21
186,169,231,0,26
63,256,189,4,44
3,103,104,5,15
155,73,55,0,14
183,74,193,3,13
138,63,160,1,12
71,151,234,5,34
61,76,70,1,34
36,239,31,5,1
161,18,73,2,49
21,2,34,2,26
85,281,199,5,35
110,180,13,5,4
138,175,142,1,5
155,164,80,1,16
151,33,13,4,32
142,68,15,3,45
16,9,13,0,26
30,109,220,0,42
47,183,158,3,41
163,200,205,4,11
124,138,162,4,22
179,52,69,3,44
145,170,47,0,17
112,12,25,2,43
58,62,229,5,12
143,14,2,5,13
12,136,43,2,50
172,245,203,4,22
108,217,196,2,43
16,278,7,1,10
163,176,228,4,3
13,153,32,0,29
16,73,82,2,3
197,177,40,2,15
60,28,166,0,25
36,157,220,2,40
131,204,124,2,26
5,152,38,3,7
119,273,199,0,50
74,122,186,0,0
155,246,211,2,27
175,104,64,0,20
28,86,150,5,40
40,270,93,0,11
124,140,71,1,31
164,290,26,1,49
139,180,160,1,26
44,235,45,2,27
163,144,6,4,37
12,157,10,5,24
134,148,15,1,18
131,86,225,3,23
48,8,116,1,19
61,243,50,0,30
166,284,105,0,43
121,81,7,2,22
39,214,206,5,33
184,55,86,2,39
160,128,7,2,9
60,198,21,4,49
158,276,177,1,23
81,126,18,2,33
116,62,144,2,27
130,130,78,5,4
25,78,29,5,20
57,100,110,4,3
198,249,198,1,4
200,178,96,5,45
169,11,217,3,0
89,287,136,5,37
2,142,219,2,8
134,285,46,2,20
33,273,190,2,7
146,184,4,3,10
33,46,25,0,34
19,93,1,0,17
96,243,114,4,17
105,129,222,5,25
81,285,169,5,21
45,103,75,4,8
98,84,223,0,39
120,256,177,1,16
135,26,188,0,18
3,95,18,5,35
104,209,225,2,30
32,81,142,0,48
59,159,119,1,11
39,130,156,2,46
86,157,105,4,46
12,171,198,1,43
177,50,202,2,41
27,52,191,4,20
99,157,40,2,8
167,205,75,0,26
158,116,223,2,45
119,211,36,1,29
21,152,58,0,50
188,194,172,4,34
49,257,235,4,10
12,232,50,1,12
154,200,99,2,35
161,240,197,5,45
6,282,162,0,45
149,1,44,5,18
74,248,236,1,2
60,97,174,2,42
56,256,54,1,11
146,122,231,5,8
152,188,215,0,41
35,298,79,1,11
200,104,163,4,22
175,283,153,0,42
6,88,101,3,30
33,128,173,2,11
127,19,32,5,13
101,232,200,2,2
124,131,18,0,30
133,144,23,3,16
56,289,229,0,31
62,38,190,2,20
26,163,150,1,49
80,27,228,4,1
65,106,56,5,49
90,187,64,5,35
171,42,91,3,8
158,135,112,0,47
25,111,53,0,36
20,129,52,3,22
80,64,142,0,34
147,281,16,0,18
45,215,221,1,1
18,47,44,1,24
140,294,184,5,50
115,61,70,4,44
36,94,225,0,7
56,227,151,5,44
102,34,144,3,20
38,208,68,1,37
33,223,216,1,34
96,46,96,5,3
117,272,16,3,33
158,245,179,4,47
117,128,101,1,10
120,225,72,4,24
145,171,64,5,50
78,141,48,2,1
37,156,15,2,6
65,166,24,5,37
132,82,165,3,36
12,155,163,5,32
14,135,219,2,19
171,280,99,0,17
10,258,163,0,16
1,14,206,2,29
17,261,238,2,31
61,28,61,4,26
160,239,60,3,30
62,232,239,2,5
163,147,83,5,27
176,170,118,2,8
28,145,202,2,8
191,173,131,1,40
23,89,128,2,4
84,115,52,3,42
56,47,206,4,42
116,151,149,3,14
11,131,9,2,29
102,173,157,0,35
174,193,175,4,14
126,244,77,3,1
137,32,202,5,41
13,138,170,4,36
109,248,60,4,41
101,233,116,3,29
61,173,121,5,21
106,18,188,1,13
181,174,186,4,46
137,168,82,5,35
106,9,229,3,16
59,193,167,1,6
170,7,122,0,0
127,73,100,2,16
118,174,128,5,30
181,120,159,4,45
77,225,67,3,35
31,269,148,4,42
89,3,138,1,29
196,27,195,1,18
44,210,114,4,14
66,109,239,3,19
153,70,185,1,32
170,56,229,2,9
123,252,39,3,7
187,161,64,2,15
163,189,157,5,50
119,145,17,5,35
158,201,149,3,47
48,122,73,2,15
192,248,142,5,39
76,211,174,0,49
125,217,153,3,14
178,138,89,5,26
61,189,205,5,20
27,151,30,5,34
81,277,214,2,31
136,150,3,2,6
120,75,31,5,27
192,236,84,2,3
53,71,150,2,27
200,70,136,1,46
25,140,48,4,18
175,117,84,2,11
1,122,170,5,0
131,146,214,2,22
125,172,37,0,3
190,119,3,0,11
192,24,223,1,10
35,240,88,5,34
126,85,200,4,16
29,262,130,1,32
63,260,206,5,10
189,1,157,4,0
191,258,134,2,33
56,254,126,1,33
140,106,154,3,31
57,240,190,0,12
54,236,125,2,21
57,142,181,3,2
171,98,221,0,28
72,297,218,2,34
33,68,179,2,30
86,234,44,2,5
26,169,11,0,44
141,114,9,2,29
65,259,126,3,12
58,232,41,5,36
103,107,15,1,49
95,284,128,5,33
129,247,154,5,47
15,50,209,3,48
165,82,224,2,10
88,153,106,4,21
127,124,173,0,26
145,215,134,2,43
175,104,124,3,30
14,75,217,4,42
90,103,36,1,8
171,147,74,4,23
115,103,16,0,14
83,172,108,0,49
55,214,157,5,7
66,180,77,5,13
121,288,94,0,30
154,42,162,3,24
76,119,165,5,13
55,49,234,0,42
53,249,170,3,18
75,190,49,1,9
22,190,41,2,4
4,2,136,2,29
58,204,68,3,25
12,104,109,3,9
189,31,142,4,12
143,295,102,4,7
181,154,87,2,48
111,76,63,2,35
153,170,165,3,46
160,200,89,3,2
147,275,119,4,37
188,32,125,5,29
200,283,82,3,25
173,40,60,2,49
121,187,191,3,27
176,16,237,1,40
94,223,111,4,25
72,161,31,5,2
189,146,223,4,27
83,175,240,0,34
93,164,19,0,6
106,269,53,5,27
135,175,145,5,29
154,271,90,5,36
117,280,203,5,6
49,121,205,3,10
73,186,146,3,0
145,240,156,0,4
138,114,100,4,1
45,175,105,5,6
172,299,165,4,46
8,280,76,3,12
69,35,225,2,30
128,279,127,5,42
188,219,75,3,38
42,152,53,4,34
94,199,100,3,33
97,260,52,4,25
154,187,3,1,21
54,87,213,3,40
170,297,26,5,35
148,57,200,0,44
142,148,160,3,38
173,117,215,1,17
45,211,59,1,24
102,199,70,0,45
21,124,22,4,23
91,139,175,3,48
34,271,145,2,29
55,101,89,4,43
184,104,200,2,45
76,61,47,0,7
45,257,161,1,25
98,135,46,2,39
35,289,211,2,14
75,81,90,2,3
188,225,133,1,3
80,174,105,5,23
46,164,216,5,21
167,104,94,4,13
137,229,125,1,25
20,142,111,5,37
187,292,101,4,32
82,33,33,0,47
170,88,192,0,47
59,242,20,5,10
17,4,234,2,39
155,78,126,3,48
6,295,7,4,38
63,219,98,3,5
185,207,231,3,31
46,290,214,2,16
148,245,180,5,17
141,35,100,5,0
174,232,77,5,6
82,262,196,3,22
183,13,24,3,15
138,188,208,4,32
104,254,94,2,46
128,129,200,2,16
172,213,92,5,49
82,143,90,5,47
168,148,175,1,3
180,224,167,5,25
194,253,143,2,12
3,256,143,1,21
56,21,180,5,35
100,293,42,4,50
105,25,120,2,13
37,10,47,0,44
158,84,138,4,2
114,102,134,1,12
68,260,159,1,27
191,292,116,2,28
90,245,25,2,36
56,149,175,2,47
104,12,10,1,2
128,56,88,2,3
101,251,45,1,33
179,156,205,3,24
155,283,105,5,33
8,275,187,0,43
156,294,47,4,50
196,168,172,0,40
115,200,166,1,2
146,282,19,2,43
110,219,19,5,48
7,82,46,4,47
9,131,1,1,38
94,194,86,1,11
5,32,154,3,41
196,189,113,4,41
46,140,171,2,19
109,80,23,0,11
121,114,159,0,9
116,247,89,1,10
104,132,148,5,27
6,262,90,1,39
82,246,26,4,36
120,58,68,5,17
178,185,179,4,17
110,135,171,2,28
146,260,14,4,38
15,149,9,5,2
116,189,172,3,23
14,295,23,1,14
62,56,69,5,45
167,287,126,3,10
106,224,12,4,41
18,241,163,4,6
52,234,115,4,7
109,298,186,4,50
48,172,163,4,28
144,201,30,2,35
192,220,75,3,42
191,239,196,5,13
137,29,152,4,40
4,285,72,5,2
49,267,178,4,1
42,43,122,4,46
29,245,58,4,3
43,224,78,3,13
74,258,24,0,48
173,292,143,1,4
35,270,191,1,3
143,136,174,1,45
180,12,176,0,13
103,44,0,3,23
59,183,201,2,9
103,70,60,5,23
32,127,208,0,6
61,39,28,4,8
9,29,186,1,10
143,195,44,0,2
197,137,102,1,8
81,49,220,3,32
186,294,84,4,40
51,104,222,0,46
88,22,56,0,43
73,260,98,0,43
55,285,34,5,21
132,284,122,1,4
154,22,129,2,26
111,108,45,2,31
34,24,129,4,4
143,231,69,2,45
109,219,208,5,37
76,225,217,1,10
113,234,37,5,28
47,98,203,1,3
117,91,107,3,48
161,213,17,4,20
142,111,207,3,32
25,139,221,3,39
171,35,22,4,25
31,32,30,1,20
123,254,63,0,9
32,34,226,4,2
20,259,190,0,25
166,257,219,2,15
182,35,42,5,28
155,82,22,3,3
146,54,36,3,25
168,256,50,3,36
101,2,163,3,21
68,147,188,4,35
112,247,237,3,0
32,229,203,0,24
49,14,52,0,12
22,19,150,0,1
158,156,170,4,47
10,263,192,3,22
25,260,177,4,11
23,203,16,1,6
35,272,178,4,35
88,5,203,2,4
101,229,138,2,43
147,269,132,2,1
80,105,185,1,43
187,231,61,4,4
200,161,138,3,11
140,208,64,1,45
161,129,233,5,49
2,224,193,3,17
63,58,127,2,28
55,114,92,1,50
84,249,68,3,46
82,284,113,2,12
161,20,145,1,23
138,47,215,4,42
182,226,57,2,26
55,79,235,3,34
163,137,45,3,10
45,214,156,1,39
92,63,60,0,16
95,233,188,3,42
56,200,196,1,22
129,191,240,3,31
187,154,114,2,6
71,224,126,4,14
106,253,91,4,16
152,77,103,0,23
61,34,16,1,1
89,164,12,3,7
32,104,144,5,21
53,3,21,5,0
21,170,196,5,42
34,109,121,1,22
95,295,140,5,2
112,258,193,3,35
169,270,113,3,31
51,284,14,4,0
67,252,116,2,33
165,102,55,1,30
159,199,196,2,5
180,88,151,5,3
149,133,65,5,32
123,91,217,3,45
155,76,188,3,15
1,104,88,0,19
156,102,51,5,28
122,175,203,3,38
187,131,211,1,16
53,294,86,4,7
54,265,108,2,22
96,253,176,0,32
62,90,173,2,17
6,229,150,0,1
91,241,25,0,6
4,85,56,0,7
157,5,223,2,46
155,142,61,1,0
106,218,86,4,40
59,143,57,1,12
95,67,93,4,33
101,84,3,4,5
114,245,98,5,12
8,89,126,4,31
17,82,233,1,24
164,76,210,2,33
52,282,10,5,8
39,146,77,1,34
67,210,139,2,18
158,88,13,0,38
193,146,130,4,31
22,247,95,3,8
2,253,165,5,32
96,100,47,4,1
67,44,61,1,1
54,54,97,5,40
188,175,193,5,39
176,224,52,4,12
22,262,124,2,19
10,157,64,0,15
149,193,9,4,43
12,142,156,5,21
125,300,166,0,26
148,292,239,1,21
144,262,125,3,47
190,139,1,2,20
38,3,43,4,46
145,272,19,4,45
104,63,18,3,16
70,82,202,0,30
103,172,71,2,46
117,72,97,2,11
127,50,141,0,5
103,69,197,1,31
135,268,82,5,25
192,41,57,4,7
10,79,140,3,6
76,127,187,0,22
31,270,123,2,14
52,86,238,4,38
76,102,4,0,46
6,255,175,1,40
177,69,226,5,0
109,103,3,1,22
65,227,95,0,33
102,21,185,0,18
77,64,219,3,29
49,41,136,2,40
97,183,203,5,46
157,266,196,0,48
138,69,143,0,29
119,88,118,5,18
122,1,67,1,46
41,35,198,4,27
121,131,145,3,4
25,54,235,2,20
103,42,52,3,11
19,59,187,3,40
79,247,204,1,38
199,35,0,5,18
15,177,197,4,21
103,213,49,4,25
186,27,213,2,15
147,6,66,3,24
2,276,75,1,47
48,242,19,3,17
122,45,229,2,42
101,105,130,0,9
162,218,20,3,28
168,179,153,5,14
24,286,51,5,13
37,122,225,0,31
87,8,174,4,19
132,238,64,2,34
190,131,135,0,40
54,294,122,2,33
62,205,201,5,8
22,167,177,4,31
157,20,181,0,45
73,274,84,5,40
82,25,38,3,16
34,170,124,5,38
136,228,123,1,10
74,83,79,5,47
177,66,70,5,38
147,51,106,2,2
86,296,240,3,31
86,80,136,0,45
75,297,205,0,5
155,271,219,4,45
21,274,181,3,43
46,186,32,4,5
27,206,3,0,36
39,130,85,0,26
45,26,5,3,28
52,214,23,1,30
159,234,178,4,8
52,275,187,5,48
17,187,166,3,31
73,87,62,4,50
84,19,92,5,44
69,155,77,5,23
170,276,63,1,1
21,108,233,2,26
15,5,167,2,21
163,84,161,0,33
187,37,23,3,46
110,53,149,3,15
135,136,101,5,4
123,76,48,0,3
64,25,198,4,14
163,25,38,4,49
69,177,76,0,43
60,160,99,4,24
